year,month,day,water_level,hour,precipitation,sluice_status
2014,3,12,477.61,19,,O
2014,3,13,477.55,7,,O
2014,3,13,477.52,19,,O
2014,3,14,477.5,7,,O
2014,3,14,477.44,19,,O
2014,3,15,477.39,7,,O
2014,3,15,477.36,19,,O
2014,3,16,477.33,7,,O
2014,3,16,477.28,19,,O
2014,3,17,477.28,7,,O
2014,3,17,477.23,19,,O
2014,3,18,477.23,7,,O
2014,3,18,477.21,19,,O
2014,3,19,477.21,7,,O
2014,3,19,477.18,19,,O
2014,3,20,477.18,7,,O
2014,3,20,477.13,19,,O
2014,3,21,477.15,7,,O
2014,3,21,477.16,19,,O
2014,3,22,477.18,7,28,C
2014,3,22,477.22,19,2,C
2014,3,23,477.27,7,17,C
2014,3,23,477.28,19,16,C
2014,3,24,477.29,7,19,C
2014,3,24,477.31,19,,C
2014,3,25,477.31,7,,C
2014,3,25,477.31,19,,C
2014,3,26,477.31,7,,C
2014,3,26,477.31,19,,C
2014,3,27,477.31,7,,C
2014,3,27,477.31,19,,C
2014,3,28,477.31,7,,S
2014,3,28,477.26,19,,C
2014,3,29,477.24,7,,C
2014,3,29,477.24,19,,O
2014,3,30,477.24,7,,O
2014,3,30,477.18,19,,O
2014,3,31,477.18,7,,O
2014,3,31,477.15,19,,O
2014,4,1,477.12,7,,O
2014,4,1,477.1,19,,O
2014,4,2,477.1,7,,O
2014,4,2,477.07,19,,O
2014,4,3,477.07,7,,O
2014,4,3,477.05,19,,O
2014,4,4,477.05,7,,S
2014,4,4,477.02,19,1,S
2014,4,5,477.02,7,4,S
2014,4,5,476.96,19,,S
2014,4,6,476.96,7,,S
2014,4,6,476.93,19,,S
2014,4,7,476.93,7,13,S
2014,4,7,476.94,19,,S
2014,4,8,476.94,7,,S
2014,4,8,476.94,19,,S
2014,4,9,476.94,7,4,S
2014,4,9,476.94,19,2,S
2014,4,10,476.95,7,,C
2014,4,10,476.95,19,,C
2014,4,11,476.95,7,,O
2014,4,11,476.92,19,,O
2014,4,12,476.92,7,,O
2014,4,12,476.9,19,,O
2014,4,13,476.86,7,,O
2014,4,13,476.84,19,,O
2014,4,14,476.84,7,,O
2014,4,14,476.82,19,,O
2014,4,15,476.8,7,,O
2014,4,15,476.77,19,,O
2014,4,16,476.75,7,,O
2014,4,16,476.7,19,,O
2014,4,17,476.65,7,,O
2014,4,17,476.58,19,,O
2014,4,18,476.47,7,,O
2014,4,18,476.47,19,,O
2014,4,19,476.47,7,,O
2014,4,19,476.4,19,,O
2014,4,20,476.4,7,,O
2014,4,20,476.3,19,,O
2014,4,21,476.23,7,,O
2014,4,21,476.18,19,,O
2014,4,22,476.18,7,,O
2014,4,22,476.1,19,,O
2014,4,23,476.01,7,,O
2014,4,23,475.94,19,,O
2014,4,24,475.9,7,,O
2014,4,24,475.87,19,,O
2014,4,25,475.83,7,,O
2014,4,25,475.79,19,,O
2014,4,26,475.79,7,,O
2014,4,26,475.74,19,,O
2014,4,27,475.74,7,,O
2014,4,27,475.66,19,,O
2014,4,28,475.66,7,,O
2014,4,28,475.66,19,3,O
2014,4,29,475.66,7,2,O
2014,4,29,475.6,19,,O
2014,4,30,475.6,7,13,C
2014,4,30,475.56,19,,C
2014,5,1,475.61,7,14,C
2014,5,1,475.61,19,,C
2014,5,2,475.61,7,5,C
2014,5,2,475.61,19,,C
2014,5,3,475.61,7,6,C
2014,5,3,475.61,19,,C
2014,5,4,475.61,7,,C
2014,5,4,475.61,19,,C
2014,5,5,475.61,7,,C
2014,5,5,475.72,19,23,C
2014,5,6,475.88,7,18,C
2014,5,6,476.02,19,,C
2014,5,7,476.06,7,,C
2014,5,7,476.09,19,,C
2014,5,8,476.31,7,26,C
2014,5,8,476.4,19,1,C
2014,5,9,476.42,7,,C
2014,5,9,476.45,19,3,C
2014,5,10,476.47,7,,C
2014,5,10,476.48,19,,C
2014,5,11,476.49,7,1,C
2014,5,11,476.5,19,,C
2014,5,12,476.51,7,,C
2014,5,12,476.51,19,,C
2014,5,13,476.51,7,,C
2014,5,13,476.46,19,,C
2014,5,14,476.41,7,,C
2014,5,14,476.4,19,,C
2014,5,15,476.4,7,,C
2014,5,15,476.4,19,,C
2014,5,16,476.4,7,,C
2014,5,16,476.4,19,,C
2014,5,17,476.4,7,,C
2014,5,17,476.38,19,,C
2014,5,18,476.38,7,,C
2014,5,18,476.38,19,,C
2014,5,19,476.38,7,,C
2014,5,19,476.38,19,,C
2014,5,20,476.38,7,,C
2014,5,20,476.38,19,,C
2014,5,21,476.38,7,,C
2014,5,21,476.38,19,,C
2014,5,22,476.38,7,,C
2014,5,22,476.38,19,,C
2014,5,23,476.37,7,,S
2014,5,23,476.35,19,,S
2014,5,24,476.34,7,,S
2014,5,24,476.34,19,,S
2014,5,25,476.34,7,,S
2014,5,25,476.34,19,6,S
2014,5,26,476.34,7,,S
2014,5,26,476.34,19,,S
2014,5,27,476.34,7,,C
2014,5,27,476.4,19,23,C
2014,5,28,476.4,7,,C
2014,5,28,476.41,19,,C
2014,5,29,476.41,7,,C
2014,5,29,476.41,19,,C
2014,5,30,476.41,7,,C
2014,5,30,476.41,19,,C
2014,5,31,476.41,7,,C
2014,5,31,476.41,19,,C
2014,6,1,476.41,7,,C
2014,6,1,476.4,19,,C
2014,6,2,476.4,7,,C
2014,6,2,476.4,19,,C
2014,6,3,476.4,7,,C
2014,6,3,476.4,19,,C
2014,6,4,476.4,7,,C
2014,6,4,476.4,19,,C
2014,6,5,476.4,7,,O
2014,6,5,476.41,19,24,O
2014,6,6,476.41,7,,O
2014,6,6,476.43,19,23,O
2014,6,7,476.43,7,,O
2014,6,7,476.43,19,,O
2014,6,8,476.43,7,1,C
2014,6,8,476.43,19,,C
2014,6,9,476.44,7,8,C
2014,6,9,476.44,19,,C
2014,6,10,476.44,7,,C
2014,6,10,476.44,19,2,C
2014,6,11,476.44,7,,O2
2014,6,11,476.41,19,17,O2
2014,6,12,476.38,7,,O
2014,6,12,476.32,19,,O
2014,6,13,476.25,7,,C
2014,6,13,476.18,19,,C
2014,6,14,476.14,7,3,O2
2014,6,14,476.08,19,,O2
2014,6,15,476.04,7,2,O2
2014,6,15,475.95,19,,O2
2014,6,16,475.92,7,,C
2014,6,16,475.88,19,,C
2014,6,17,475.85,7,,C
2014,6,17,475.84,19,,C
2014,6,18,475.82,7,,C
2014,6,18,475.81,19,7,C
2014,6,19,475.81,7,2,C
2014,6,19,475.82,19,4,C
2014,6,20,475.83,7,,C
2014,6,20,475.84,19,,C
2014,6,21,475.85,7,,C
2014,6,21,475.85,19,1,C
2014,6,22,475.85,7,1,C
2014,6,22,475.85,19,3,C
2014,6,23,475.85,7,,S
2014,6,23,475.83,19,5,S
2014,6,24,476.22,7,82,S
2014,6,24,476.75,19,17,S
2014,6,25,476.9,7,,C
2014,6,25,476.98,19,,C
2014,6,26,477.05,7,,C
2014,6,26,477.1,19,,C
2014,6,27,477.13,7,,S
2014,6,27,477.15,19,,S
2014,6,28,477.17,7,,S
2014,6,28,477.12,19,,S
2014,6,29,477.06,7,4,S
2014,6,29,477.06,19,,S
2014,6,30,477.06,7,,S
2014,6,30,477.06,19,,S
2014,7,1,477.05,7,,O
2014,7,1,477.03,19,17,O
2014,7,2,477.08,7,,O
2014,7,2,477.03,19,3,O
2014,7,3,477.02,7,6,O
2014,7,3,477.01,19,6,O
2014,7,4,477.03,7,5,S
2014,7,4,477.05,19,,S
2014,7,5,477.06,7,,S
2014,7,5,477.06,19,,S
2014,7,6,477.3,7,35,S
2014,7,6,477.46,19,,S
2014,7,7,477.55,7,,S
2014,7,7,477.65,19,7,S
2014,7,8,477.7,7,2,S
2014,7,8,477.71,19,,S
2014,7,9,477.71,7,,O
2014,7,9,477.7,19,,O
2014,7,10,477.68,7,,O
2014,7,10,477.66,19,,O
2014,7,11,477.66,7,,O
2014,7,11,477.68,19,9,O
2014,7,12,477.68,7,8,O
2014,7,12,477.67,19,3,O
2014,7,13,477.65,7,,O
2014,7,13,477.65,19,7,O
2014,7,14,477.65,7,10,O
2014,7,14,477.7,19,3,O
2014,7,15,477.73,7,7,O
2014,7,15,477.76,19,,O
2014,7,16,477.78,7,,O
2014,7,16,477.79,19,,O
2014,7,17,477.79,7,,O
2014,7,17,477.8,19,18,O
2014,7,18,477.79,7,2,O
2014,7,18,477.78,19,,O
2014,7,19,477.76,7,,O
2014,7,19,477.75,19,,O
2014,7,20,477.85,7,37,O
2014,7,20,478.75,19,43,O
2014,7,21,479.07,7,17,O
2014,7,21,479.25,19,1,O
2014,7,22,479.53,7,27,O
2014,7,22,479.53,19,8,O
2014,7,23,479.5,7,,O
2014,7,23,479.44,19,3,O
2014,7,24,479.39,7,,O
2014,7,24,479.34,19,,O
2014,7,25,479.29,7,,O
2014,7,25,479.25,19,,O
2014,7,26,479.22,7,3,O
2014,7,26,479.24,19,23,O
2014,7,27,479.24,7,2,O
2014,7,27,479.23,19,,O
2014,7,28,479.2,7,,O
2014,7,28,479.15,19,,O
2014,7,29,479.12,7,2,L
2014,7,29,479.07,19,,L
2014,7,30,479.02,7,,L
2014,7,30,478.96,19,,L
2014,7,31,478.9,7,,L
2014,7,31,478.85,19,,L
2014,8,1,478.8,7,,O
2014,8,1,478.73,19,,O
2014,8,2,478.65,7,,O
2014,8,2,478.58,19,1,O
2014,8,3,478.5,7,,O
2014,8,3,478.42,19,,O
2014,8,4,478.35,7,7,O
2014,8,4,478.35,19,9,O
2014,8,5,478.34,7,,O
2014,8,5,478.29,19,6,O
2014,8,6,478.22,7,,O
2014,8,6,478.15,19,,O
2014,8,7,478.07,7,,O
2014,8,7,478,19,8,O
2014,8,8,477.94,7,,O
2014,8,8,477.94,19,,O
2014,8,9,477.94,7,,C
2014,8,9,477.95,19,,C
2014,8,10,477.95,7,,C
2014,8,10,477.95,19,,C
2014,8,11,477.95,7,,S
2014,8,11,477.93,19,,S
2014,8,12,477.92,7,,S
2014,8,12,477.92,19,,S
2014,8,13,477.95,7,9,S
2014,8,13,478.06,19,19,S
2014,8,14,478.3,7,32,S
2014,8,14,478.72,19,18,S
2014,8,15,478.93,7,,S
2014,8,15,479.12,19,15,S
2014,8,16,479.27,7,18,S
2014,8,16,479.49,19,,S
2014,8,17,479.49,7,,S
2014,8,17,479.55,19,18,S
2014,8,18,479.54,7,,S
2014,8,18,479.48,19,,S
2014,8,19,479.43,7,,S
2014,8,19,479.4,19,,S
2014,8,20,479.37,7,,S
2014,8,20,479.36,19,,S
2014,8,21,479.42,7,21,S
2014,8,21,479.5,19,17,S
2014,8,22,479.47,7,,S
2014,8,22,479.42,19,,S
2014,8,23,479.4,7,,S
2014,8,23,479.36,19,,S
2014,8,24,479.31,7,,S
2014,8,24,479.3,19,,S
2014,8,25,479.3,7,,S
2014,8,25,479.3,19,,S
2014,8,26,479.31,7,6,S
2014,8,26,479.3,19,,S
2014,8,27,479.3,7,,S
2014,8,27,479.29,19,,S
2014,8,28,479.28,7,,S
2014,8,28,479.25,19,,S
2014,8,29,479.25,7,5,S
2014,8,29,479.26,19,8,S
2014,8,30,479.26,7,,S
2014,8,30,479.25,19,,S
2014,8,31,479.24,7,,S
2014,8,31,479.23,19,,S
2014,9,1,479.22,7,,S
2014,9,1,479.21,19,,S
2014,9,2,479.2,7,,S
2014,9,2,479.2,19,2,S
2014,9,3,479.2,7,1,S
2014,9,3,479.22,19,13,S
2014,9,4,479.22,7,,S
2014,9,4,479.22,19,,S
2014,9,5,479.23,7,,C
2014,9,5,479.25,19,,C
2014,9,6,479.26,7,,C
2014,9,6,479.27,19,,C
2014,9,7,479.29,7,,C
2014,9,7,479.3,19,,C
2014,9,8,479.31,7,,S
2014,9,8,479.28,19,,S
2014,9,9,479.25,7,,O
2014,9,9,479.21,19,,O
2014,9,10,479.19,7,,O
2014,9,10,479.15,19,,O
2014,9,11,479.15,7,,C
2014,9,11,479.16,19,,C
2014,9,12,479.15,7,,O
2014,9,12,479.15,19,,O
2014,9,13,479.15,7,,C
2014,9,13,479.15,19,,C
2014,9,14,479.15,7,,C
2014,9,14,479.16,19,,C
2014,9,15,479.18,7,8,C
2014,9,15,479.18,19,,C
2014,9,16,479.18,7,,C
2014,9,16,479.18,19,,C
2014,9,17,479.18,7,,C
2014,9,17,479.23,19,35,C
2014,9,18,479.26,7,,C
2014,9,18,479.28,19,,C
2014,9,19,479.31,7,6,C
2014,9,19,479.33,19,4,C
2014,9,20,479.35,7,,C
2014,9,20,479.37,19,,C
2014,9,21,479.4,7,12,C
2014,9,21,479.46,19,10,C
2014,9,22,479.69,7,50,C
2014,9,22,479.79,19,,C
2014,9,23,479.84,7,,C
2014,9,23,479.87,19,,C
2014,9,24,479.9,7,,C
2014,9,24,479.93,19,,C
2014,9,25,479.95,7,,C
2014,9,25,479.96,19,,C
2014,9,26,479.97,7,,C
2014,9,26,479.98,19,3,C
2014,9,27,480,7,,C
2014,9,27,480.01,19,,C
2014,9,28,480.03,7,,C
2014,9,28,480.05,19,,C
2014,9,29,480.06,7,,C
2014,9,29,480.08,19,6,C
2014,9,30,480.09,7,,C
2014,9,30,480.1,19,,C
2014,10,1,480.11,7,,C
2014,10,1,480.11,19,,C
2014,10,2,480.12,7,,C
2014,10,2,480.12,19,,C
2014,10,3,480.13,7,,C
2014,10,3,480.14,19,,C
2014,10,4,480.15,7,,C
2014,10,4,480.1,19,,C
2014,10,5,480.16,7,,C
2014,10,5,480.18,19,4,C
2014,10,6,480.19,7,,C
2014,10,6,480.2,19,,C
2014,10,7,480.2,7,,C
2014,10,7,480.21,19,,C
2014,10,8,480.21,7,,C
2014,10,8,480.21,19,,C
2014,10,9,480.21,7,,C
2014,10,9,480.21,19,,C
2014,10,10,480.21,7,,C
2014,10,10,480.21,19,,C
2014,10,11,480.21,7,,C
2014,10,11,480.22,19,,C
2014,10,12,480.22,7,,C
2014,10,12,480.23,19,,C
2014,10,13,480.23,7,,C
2014,10,13,480.23,19,,C
2014,10,14,480.23,7,,C
2014,10,14,480.23,19,,C
2014,10,15,480.23,7,,C
2014,10,15,480.23,19,,C
2014,10,16,480.23,7,,C
2014,10,16,480.23,19,,C
2014,10,17,480.23,7,,C
2014,10,17,480.23,19,,C
2014,10,18,480.24,7,,C
2014,10,18,480.24,19,,C
2014,10,19,480.24,7,,C
2014,10,19,480.24,19,,C
2014,10,20,480.24,7,,C
2014,10,20,480.24,19,,C
2014,10,21,480.24,7,,C
2014,10,21,480.24,19,,C
2014,10,22,480.24,7,,C
2014,10,22,480.24,19,,C
2014,10,23,480.24,7,3,C
2014,10,23,480.24,19,,C
2014,10,24,480.24,7,2,C
2014,10,24,480.24,19,,C
2014,10,25,480.24,7,,C
2014,10,25,480.24,19,,C
2014,10,26,480.24,7,,C
2014,10,26,480.24,19,,C
2014,10,27,480.24,7,,C
2014,10,27,480.24,19,,C
2014,10,28,480.24,7,,C
2014,10,28,480.24,19,,C
2014,10,29,480.24,7,,C
2014,10,29,480.24,19,,C
2014,10,30,480.24,7,,C
2014,10,30,480.24,19,,C
2014,10,31,480.24,7,,C
2014,10,31,480.24,19,,C
2014,11,1,480.24,7,,C
2014,11,1,480.24,19,,C
2014,11,2,480.2,7,28,C
2014,11,2,480.25,19,,C
2014,11,3,480.25,7,,C
2014,11,3,480.25,19,,C
2014,11,4,480.25,7,,C
2014,11,4,480.25,19,1,C
2014,11,5,480.25,7,,C
2014,11,5,480.25,19,5,C
2014,11,6,480.25,7,4,C
2014,11,6,480.25,19,4,C
2014,11,7,480.26,7,6,C
2014,11,7,480.26,19,,C
2014,11,8,480.26,7,,C
2014,11,8,480.26,19,,C
2014,11,9,480.26,7,,C
2014,11,9,480.26,19,,C
2014,11,10,480.26,7,,C
2014,11,10,480.26,19,,C
2014,11,11,480.26,7,,C
2014,11,11,480.26,19,,C
2014,11,12,480.26,7,,C
2014,11,12,480.26,19,,C
2014,11,13,480.26,7,,C
2014,11,13,480.24,19,,C
2014,11,14,480.24,7,,C
2014,11,14,480.24,19,,C
2014,11,15,480.24,7,,C
2014,11,15,480.24,19,7,C
2014,11,16,480.24,7,,C
2014,11,16,480.24,19,,C
2014,11,17,480.24,7,,C
2014,11,17,480.24,19,,C
2014,11,18,480.24,7,,C
2014,11,18,480.24,19,,C
2014,11,19,480.24,7,,C
2014,11,19,480.24,19,,C
2014,11,20,480.24,7,,C
2014,11,20,480.24,19,,C
2014,11,21,480.24,7,,C
2014,11,21,480.24,19,,C
2014,11,22,480.24,7,,C
2014,11,22,480.23,19,,C
2014,11,23,480.23,7,,C
2014,11,23,480.23,19,,C
2014,11,24,480.23,7,,C
2014,11,24,480.23,19,,C
2014,11,25,480.23,7,,C
2014,11,25,480.23,19,,C
2014,11,26,480.23,7,,C
2014,11,26,480.22,19,,C
2014,11,27,480.22,7,,C
2014,11,27,480.21,19,,C
2014,11,28,480.21,7,,C
2014,11,28,480.21,19,,C
2014,11,29,480.21,7,,C
2014,11,29,480.21,19,,C
2014,11,30,480.21,7,,C
2014,11,30,480.21,19,,C
2014,12,1,480.2,7,,C
2014,12,1,480.2,19,,C
2014,12,2,480.2,7,,C
2014,12,2,480.2,19,,C
2014,12,3,480.2,7,,C
2014,12,3,480.2,19,,C
2014,12,4,480.2,7,,C
2014,12,4,480.19,19,,C
2014,12,5,480.18,7,,C
2014,12,5,480.18,19,,C
2014,12,6,480.17,7,,C
2014,12,6,480.17,19,,C
2014,12,7,480.17,7,,C
2014,12,7,480.17,19,,C
2014,12,8,480.17,7,,C
2014,12,8,480.16,19,,C
2014,12,9,480.16,7,,C
2014,12,9,480.16,19,,C
2014,12,10,480.16,7,,C
2014,12,10,480.16,19,,C
2014,12,11,480.16,7,,C
2014,12,11,480.15,19,,C
2014,12,12,480.15,7,,C
2014,12,12,480.14,19,,C
2014,12,13,480.14,7,,C
2014,12,13,480.14,19,,C
2014,12,14,480.14,7,,C
2014,12,14,480.14,19,,C
2014,12,15,480.13,7,,C
2014,12,15,480.13,19,,C
2014,12,16,480.13,7,,C
2014,12,16,480.13,19,,C
2014,12,17,480.13,7,,C
2014,12,17,480.12,19,,C
2014,12,18,480.12,7,,C
2014,12,18,480.12,19,,C
2014,12,19,480.12,7,,C
2014,12,19,480.12,19,,C
2014,12,20,480.1,7,,C
2014,12,20,480.1,19,,C
2014,12,21,480.1,7,,C
2014,12,21,480.1,19,,C
2014,12,22,480.1,7,,C
2014,12,22,480.09,19,,C
2014,12,23,480.09,7,,C
2014,12,23,480.09,19,,C
2014,12,24,480.09,7,,C
2014,12,24,480.08,19,,C
2014,12,25,480.08,7,,C
2014,12,25,480.08,19,,C
2014,12,26,480.08,7,,C
2014,12,26,480.07,19,,C
2014,12,27,480.07,7,,C
2014,12,27,480.07,19,,C
2014,12,28,480.07,7,,C
2014,12,28,480.07,19,,C
2014,12,29,480.07,7,,C
2014,12,29,480.07,19,,C
2014,12,30,480.06,7,,C
2014,12,30,480.06,19,,C
2014,12,31,480.06,7,,C
2014,12,31,480.06,19,,C
2015,1,1,480.05,7,,C
2015,1,1,480.05,19,,C
2015,1,2,480.05,7,,C
2015,1,2,480.05,19,,C
2015,1,3,480.05,7,,C
2015,1,3,480.04,19,,C
2015,1,4,480.04,7,,C
2015,1,4,480.04,19,,C
2015,1,5,480.04,7,,C
2015,1,5,480.04,19,,C
2015,1,6,480.03,7,,C
2015,1,6,480.03,19,,C
2015,1,7,480.03,7,,C
2015,1,7,480.02,19,,C
2015,1,8,480.02,7,,C
2015,1,8,480.02,19,,C
2015,1,9,480.02,7,,C
2015,1,9,480.05,19,25,C
2015,1,10,480.1,7,27,C
2015,1,10,480.12,19,13,C
2015,1,11,480.15,7,2,C
2015,1,11,480.15,19,,C
2015,1,12,480.15,7,,C
2015,1,12,480.15,19,,C
2015,1,13,480.15,7,,C
2015,1,13,480.13,19,,C
2015,1,14,480.1,7,,O1
2015,1,14,480.06,19,,O1
2015,1,15,480.02,7,,O1
2015,1,15,479.98,19,,O1
2015,1,16,479.94,7,,O2
2015,1,16,479.9,19,,O2
2015,1,17,479.85,7,,O2
2015,1,17,479.8,19,,O2
2015,1,18,479.78,7,,O1
2015,1,18,479.75,19,,O1
2015,1,19,479.73,7,,O1
2015,1,19,479.7,19,,O1
2015,1,20,479.67,7,,O1
2015,1,20,479.63,19,,O1
2015,1,21,479.6,7,,O1
2015,1,21,479.57,19,,O1
2015,1,22,479.54,7,,O1
2015,1,22,479.51,19,,O1
2015,1,23,479.51,7,,C
2015,1,23,479.51,19,,C
2015,1,24,479.51,7,,C
2015,1,24,479.51,19,,C
2015,1,25,479.51,7,,C
2015,1,25,479.51,19,,C
2015,1,26,479.51,7,,C
2015,1,26,479.51,19,,C
2015,1,27,479.51,7,,C
2015,1,27,479.51,19,,C
2015,1,28,479.51,7,,O1
2015,1,28,479.48,19,,O1
2015,1,29,479.48,7,,C
2015,1,29,479.48,19,,C
2015,1,30,479.48,7,,O
2015,1,30,479.44,19,,O
2015,1,31,479.44,7,,O
2015,1,31,479.41,19,,O
2015,2,1,479.41,7,,O1
2015,2,1,479.39,19,,O1
2015,2,2,479.39,7,,O
2015,2,2,479.35,19,,O
2015,2,3,479.3,7,,O
2015,2,3,479.25,19,,O
2015,2,4,479.25,7,,O
2015,2,4,479.2,19,,O
2015,2,5,479.16,7,,O
2015,2,5,479.2,19,,O
2015,2,6,479.16,7,,O
2015,2,6,479.12,19,,O
2015,2,7,479.12,7,,O
2015,2,7,479.09,19,,O
2015,2,8,479.09,7,,O
2015,2,8,479.04,19,,O
2015,2,9,478.99,7,,O
2015,2,9,478.94,19,,O
2015,2,10,478.94,7,,O
2015,2,10,478.9,19,,O
2015,2,11,478.86,7,,O
2015,2,11,478.9,19,,O
2015,2,12,478.86,7,,O2
2015,2,12,478.8,19,,O2
2015,2,13,478.8,7,,O1
2015,2,13,478.8,19,8,O1
2015,2,14,478.8,7,,O1
2015,2,14,478.76,19,,O1
2015,2,15,478.76,7,,O1
2015,2,15,478.74,19,,O1
2015,2,16,478.74,7,,O2
2015,2,16,478.72,19,,O2
2015,2,17,478.72,7,,O2
2015,2,17,478.66,19,,O2
2015,2,18,478.66,7,,O2
2015,2,18,478.6,19,,O2
2015,2,19,478.59,7,,O1
2015,2,19,478.59,19,,O1
2015,2,20,478.58,7,,O1
2015,2,20,478.57,19,,O1
2015,2,21,478.57,7,,S
2015,2,21,478.52,19,,S
2015,2,22,478.52,7,,S
2015,2,22,478.48,19,,S
2015,2,23,478.48,7,,S
2015,2,23,478.45,19,,S
2015,2,24,478.45,7,,S
2015,2,24,478.39,19,,S
2015,2,25,478.34,7,,O2
2015,2,25,478.27,19,,O2
2015,2,26,478.2,7,,O2
2015,2,26,478.16,19,,O2
2015,2,27,478.12,7,,O1
2015,2,27,478.09,19,,O1
2015,2,28,478.09,7,,O1
2015,2,28,478.05,19,,O1
2015,3,1,478.05,7,,O1
2015,3,1,478.01,19,,O1
2015,3,2,478.01,7,,O1
2015,3,2,477.98,19,,O1
2015,3,3,477.98,7,,O1
2015,3,3,477.92,19,,O1
2015,3,4,477.9,7,,O1
2015,3,4,477.85,19,,O2
2015,3,5,477.82,7,,O2
2015,3,5,477.8,19,,O2
2015,3,6,477.81,7,,O2
2015,3,6,477.76,19,,O2
2015,3,7,477.74,7,,O
2015,3,7,477.7,19,,O
2015,3,8,477.67,7,,C
2015,3,8,477.67,19,,C
2015,3,9,477.67,7,,O1
2015,3,9,477.63,19,,O1
2015,3,10,477.63,7,,O1
2015,3,10,477.6,19,,O1
2015,3,11,477.6,7,12,S
2015,3,11,477.6,19,,S
2015,3,12,477.6,7,,C
2015,3,12,477.6,19,4,C
2015,3,13,477.54,7,,O
2015,3,13,477.49,19,,O
2015,3,14,477.47,7,,S
2015,3,14,477.47,19,,S
2015,3,15,477.46,7,,S
2015,3,15,477.46,19,,S
2015,3,16,477.45,7,,S
2015,3,16,477.45,19,,S
2015,3,17,477.45,7,,O2
2015,3,17,477.41,19,,O2
2015,3,18,477.38,7,,O
2015,3,18,477.34,19,,O
2015,3,19,477.3,7,,O
2015,3,19,477.24,19,,O
2015,3,20,477.18,7,,O2
2015,3,20,477.12,19,,O2
2015,3,21,477.1,7,,O
2015,3,21,477.01,19,,O
2015,3,22,477.04,7,,O
2015,3,22,476.97,19,,O
2015,3,23,476.97,7,,O
2015,3,23,476.95,19,,O
2015,3,24,476.96,7,10,S
2015,3,24,476.98,19,,S
2015,3,25,476.98,7,9,C
2015,3,25,476.98,19,,C
2015,3,26,476.98,7,7,C
2015,3,26,476.99,19,,C
2015,3,27,476.99,7,,C
2015,3,27,476.99,19,,C
2015,3,28,476.99,7,,C
2015,3,28,476.99,19,,C
2015,3,29,476.99,7,,O
2015,3,29,476.96,19,,O
2015,3,30,476.93,7,,C
2015,3,30,476.93,19,,C
2015,3,31,476.93,7,,O
2015,3,31,476.87,19,,O
2015,4,1,476.82,7,,O2
2015,4,1,476.77,19,,O2
2015,4,2,476.75,7,,O2
2015,4,2,476.7,19,,O2
2015,4,3,476.67,7,,O2
2015,4,3,476.6,19,,O2
2015,4,4,476.57,7,,O2
2015,4,4,476.5,19,,O2
2015,4,5,476.5,7,,O2
2015,4,5,476.44,19,,O2
2015,4,6,476.39,7,,O2
2015,4,6,476.36,19,,O2
2015,4,7,476.36,7,5,O2
2015,4,7,476.36,19,,O2
2015,4,8,476.29,7,,O
2015,4,8,476.25,19,,O
2015,4,9,476.25,7,4,S
2015,4,9,476.25,19,,S
2015,4,10,476.36,7,40,S
2015,4,10,476.38,19,,S
2015,4,11,476.39,7,,C
2015,4,11,476.39,19,,C
2015,4,12,476.39,7,,C
2015,4,12,476.37,19,,C
2015,4,13,476.37,7,,S
2015,4,13,476.31,19,,S
2015,4,14,476.28,7,,S
2015,4,14,476.23,19,,S
2015,4,15,476.21,7,,S
2015,4,15,476.16,19,,S
2015,4,16,476.13,7,,S
2015,4,16,476.06,19,,S
2015,4,17,476.03,7,,O
2015,4,17,475.97,19,,O
2015,4,18,475.97,7,,C
2015,4,18,475.92,19,,C
2015,4,19,475.92,7,,O
2015,4,19,475.88,19,,O
2015,4,20,475.88,7,,O
2015,4,20,475.82,19,,O
2015,4,21,475.78,7,,O
2015,4,21,475.69,19,,O
2015,4,22,475.62,7,,O
2015,4,22,475.56,19,,O
2015,4,23,475.56,7,10,O
2015,4,23,475.56,19,,O
2015,4,24,475.5,7,,O
2015,4,24,475.46,19,5,O
2015,4,25,475.37,7,,O
2015,4,25,475.37,19,,O
2015,4,26,475.3,7,,O
2015,4,26,475.3,19,3,O
2015,4,27,475.26,7,2,C
2015,4,27,475.26,19,,C
2015,4,28,475.27,7,8,C
2015,4,28,475.27,19,,C
2015,4,29,475.28,7,10,C
2015,4,29,475.28,19,,C
2015,4,30,475.29,7,,O
2015,4,30,475.28,19,8,O
2015,5,1,475.28,7,,C
2015,5,1,475.28,19,,C
2015,5,2,475.28,7,,C
2015,5,2,475.28,19,,C
2015,5,3,475.28,7,,C
2015,5,3,475.28,19,,C
2015,5,4,475.28,7,,O
2015,5,4,475.2,19,,O
2015,5,5,475.2,7,,O
2015,5,5,475.1,19,,O
2015,5,6,475.02,7,,O
2015,5,6,474.9,19,,O
2015,5,7,474.83,7,,O
2015,5,7,474.75,19,,O
2015,5,8,474.7,7,,O
2015,5,8,474.61,19,,O
2015,5,9,474.56,7,,O
2015,5,9,474.51,19,,O
2015,5,10,474.51,7,,O
2015,5,10,474.47,19,,O
2015,5,11,474.47,7,,C
2015,5,11,474.4,19,,C
2015,5,12,474.36,7,,O
2015,5,12,474.26,19,,O
2015,5,13,474.18,7,,O
2015,5,13,474.12,19,2,O
2015,5,14,474.12,7,,O
2015,5,14,474.09,19,,O
2015,5,15,474.07,7,,O
2015,5,15,474.01,19,,O
2015,5,16,473.97,7,,O
